accessor/identifier,accessor/identifierType,category,identifier,kind,timeStamp,type,outOfProcess,initiatedType,context,domain,contextVerificationType,domainType,firstTimeStamp,bundleID,domainOwner,hits,domainClassification
com.apple.mobilemail,bundleID,contacts,4774F051-A056-44AD-84C1-4DAD37B69C3B,intervalBegin,2022-04-08T07:33:27.685+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,055C6D37-1E00-4D86-98EA-7536C245BDF1,intervalEnd,2022-04-08T07:34:05.082+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,4774F051-A056-44AD-84C1-4DAD37B69C3B,intervalEnd,2022-04-08T07:34:12.541+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,DB8029BF-7A67-488A-89FD-6F9DBC8E6B58,intervalBegin,2022-04-08T08:06:20.114+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,DB8029BF-7A67-488A-89FD-6F9DBC8E6B58,intervalEnd,2022-04-08T08:06:20.723+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,482DFC0A-AF19-4187-9E9E-60F7C14AF987,intervalBegin,2022-04-08T08:06:40.417+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,482DFC0A-AF19-4187-9E9E-60F7C14AF987,intervalEnd,2022-04-08T08:06:40.698+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,0402D450-19D3-4C4F-B926-2C46520F5C4E,intervalBegin,2022-04-08T08:08:20.770+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,0402D450-19D3-4C4F-B926-2C46520F5C4E,intervalEnd,2022-04-08T08:08:52.125+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,76F808EA-C3DD-4BB8-8F6A-071E97022F47,intervalBegin,2022-04-08T08:08:55.223+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,76F808EA-C3DD-4BB8-8F6A-071E97022F47,intervalEnd,2022-04-08T08:08:55.413+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,BB4FDACB-8951-403C-8FD3-07E1DFB860B2,intervalBegin,2022-04-08T08:09:12.014+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,BB4FDACB-8951-403C-8FD3-07E1DFB860B2,intervalEnd,2022-04-08T08:09:57.002+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,91A2EE3C-B4A0-4BCB-A5FF-3A7C2D21B8AA,intervalBegin,2022-04-08T08:34:23.425+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,91A2EE3C-B4A0-4BCB-A5FF-3A7C2D21B8AA,intervalEnd,2022-04-08T08:34:24.753+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,998019CC-4E2A-4FB2-AD86-30348D9DC7DE,intervalBegin,2022-04-08T08:44:46.542+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,8A694384-5AE2-4CAA-882C-3FF266A9243B,intervalBegin,2022-04-08T08:44:46.543+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,998019CC-4E2A-4FB2-AD86-30348D9DC7DE,intervalEnd,2022-04-08T08:45:24.125+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,8A694384-5AE2-4CAA-882C-3FF266A9243B,intervalEnd,2022-04-08T08:45:31.534+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,CEABF37C-EFD1-47F4-9B1B-E6474D842A55,intervalBegin,2022-04-08T08:55:40.659+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,CEABF37C-EFD1-47F4-9B1B-E6474D842A55,intervalEnd,2022-04-08T08:56:01.365+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,2E8AC6C1-830E-44B1-9420-B9296B6AD8DC,intervalBegin,2022-04-08T09:02:27.161+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,E3EE1C3B-2867-4F4B-BEB2-A128A12CF1B1,intervalBegin,2022-04-08T09:02:28.015+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,E3EE1C3B-2867-4F4B-BEB2-A128A12CF1B1,intervalEnd,2022-04-08T09:02:28.721+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,2E8AC6C1-830E-44B1-9420-B9296B6AD8DC,intervalEnd,2022-04-08T09:02:33.327+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,AC1F68AC-15ED-40A0-9044-34DBFEC1FBA5,intervalBegin,2022-04-08T09:02:35.784+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,AC1F68AC-15ED-40A0-9044-34DBFEC1FBA5,intervalEnd,2022-04-08T09:02:46.391+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,332E9F31-C880-4598-8C94-999838ADC842,intervalBegin,2022-04-08T09:02:54.439+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,7D2F3E97-CC90-4D69-BA27-8528F03183BA,intervalBegin,2022-04-08T09:02:56.697+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,7D2F3E97-CC90-4D69-BA27-8528F03183BA,intervalEnd,2022-04-08T09:02:58.300+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,297F1EEE-54CB-4440-BD68-7FD6A7CCE230,intervalBegin,2022-04-08T09:03:03.447+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,297F1EEE-54CB-4440-BD68-7FD6A7CCE230,intervalEnd,2022-04-08T09:03:38.742+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,332E9F31-C880-4598-8C94-999838ADC842,intervalEnd,2022-04-08T09:03:58.775+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,47CF8E7C-EA57-4747-A53D-7946290341CD,intervalBegin,2022-04-08T09:03:58.950+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,47CF8E7C-EA57-4747-A53D-7946290341CD,intervalEnd,2022-04-08T09:04:17.642+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,7E33AF12-7354-4D17-865C-52D19C74A260,intervalBegin,2022-04-08T09:08:54.477+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,C407407B-0261-487A-8454-459668BD4E56,intervalBegin,2022-04-08T09:08:55.683+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,79018D8F-0B22-4B89-BE15-3533D4EE86B0,intervalBegin,2022-04-08T09:08:56.542+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,7E33AF12-7354-4D17-865C-52D19C74A260,intervalEnd,2022-04-08T09:08:56.705+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,C407407B-0261-487A-8454-459668BD4E56,intervalEnd,2022-04-08T09:08:57.883+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,7C863E39-0D48-44B3-B427-B00170133EFA,intervalBegin,2022-04-08T09:08:59.133+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,7C863E39-0D48-44B3-B427-B00170133EFA,intervalEnd,2022-04-08T09:09:05.385+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,005C7573-3C03-44E9-B280-ED50D9A81489,intervalBegin,2022-04-08T09:09:06.552+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,79018D8F-0B22-4B89-BE15-3533D4EE86B0,intervalEnd,2022-04-08T09:09:06.739+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,005C7573-3C03-44E9-B280-ED50D9A81489,intervalEnd,2022-04-08T09:09:15.081+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,E0E7CEEA-1AD7-44F7-82D6-168101947424,intervalBegin,2022-04-08T09:10:04.464+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,E0E7CEEA-1AD7-44F7-82D6-168101947424,intervalEnd,2022-04-08T09:10:04.464+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,contacts,613A93DE-8C98-4FE6-AA43-11B464B73D27,intervalBegin,2022-04-08T09:15:01.937+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,2B09DA5C-2FD0-4A51-90EC-366CB7AD13EE,intervalBegin,2022-04-08T09:15:01.949+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,2B09DA5C-2FD0-4A51-90EC-366CB7AD13EE,intervalEnd,2022-04-08T09:15:26.092+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,67F60463-50EF-4884-9BC9-2AE9191942D1,intervalBegin,2022-04-08T09:15:34.181+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,67F60463-50EF-4884-9BC9-2AE9191942D1,intervalEnd,2022-04-08T09:15:44.194+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,contacts,613A93DE-8C98-4FE6-AA43-11B464B73D27,intervalEnd,2022-04-08T09:15:44.471+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,964F247B-1CA2-414D-8800-FA702EC76ECD,intervalBegin,2022-04-08T09:16:01.000+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,964F247B-1CA2-414D-8800-FA702EC76ECD,intervalEnd,2022-04-08T09:16:29.887+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,E6A0A325-C932-4792-95C9-739E9E4604C4,intervalBegin,2022-04-08T09:27:36.474+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,E6A0A325-C932-4792-95C9-739E9E4604C4,intervalEnd,2022-04-08T09:33:13.661+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,12C81830-BEF6-4C3D-9AA4-DB2B830909BF,intervalBegin,2022-04-08T10:07:04.832+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,E6929800-9E04-4111-BAD5-2EBC43E6E2C0,intervalBegin,2022-04-08T10:07:05.150+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,28A12154-D7C6-4F82-81F2-756209A22307,intervalBegin,2022-04-08T10:07:05.934+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,28A12154-D7C6-4F82-81F2-756209A22307,intervalEnd,2022-04-08T10:07:06.906+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,12C81830-BEF6-4C3D-9AA4-DB2B830909BF,intervalEnd,2022-04-08T10:07:10.823+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,E6929800-9E04-4111-BAD5-2EBC43E6E2C0,intervalEnd,2022-04-08T10:07:17.154+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,4909A25A-72DC-4E77-8A92-04F14800A857,intervalBegin,2022-04-08T10:07:51.241+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,4909A25A-72DC-4E77-8A92-04F14800A857,intervalEnd,2022-04-08T10:07:51.241+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,8EA0043E-B691-48AA-887C-2646FD928A7A,intervalBegin,2022-04-08T10:08:54.114+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,8EA0043E-B691-48AA-887C-2646FD928A7A,intervalEnd,2022-04-08T10:09:04.274+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,87E7E749-598D-4589-92C5-DBEFE8D07034,intervalBegin,2022-04-08T10:13:26.743+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,87E7E749-598D-4589-92C5-DBEFE8D07034,intervalEnd,2022-04-08T10:13:31.606+04:00,access,,,,,,,,,,,
com.apple.weather,bundleID,location,E1433CF0-28FE-4DDC-9CB3-43683775B7F6,intervalBegin,2022-04-08T10:13:45.511+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,0990D156-DAB2-4C9E-9508-CDBD07A51BA4,intervalBegin,2022-04-08T10:13:49.601+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,C89B418A-AA4D-469A-AF42-8AC469307403,intervalBegin,2022-04-08T10:13:50.116+04:00,access,,,,,,,,,,,
com.apple.weather,bundleID,location,E1433CF0-28FE-4DDC-9CB3-43683775B7F6,intervalEnd,2022-04-08T10:13:55.611+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,0990D156-DAB2-4C9E-9508-CDBD07A51BA4,intervalEnd,2022-04-08T10:14:49.604+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,DD40032C-0CEA-4A79-B36E-FC3E456D8757,intervalBegin,2022-04-08T10:15:01.850+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,DD40032C-0CEA-4A79-B36E-FC3E456D8757,intervalEnd,2022-04-08T10:15:02.903+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,C89B418A-AA4D-469A-AF42-8AC469307403,intervalEnd,2022-04-08T10:15:05.110+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,79CFC788-3D4C-4E4E-BADE-A82D6811B366,intervalBegin,2022-04-08T10:16:16.013+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,79CFC788-3D4C-4E4E-BADE-A82D6811B366,intervalEnd,2022-04-08T10:16:16.013+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,8F3F4F2F-4C61-4F1F-B9A8-E86D86F195A0,intervalBegin,2022-04-08T10:16:29.347+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,D15C7509-B6BA-48A3-A327-16CDC8FD35F1,intervalBegin,2022-04-08T10:16:29.701+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,8F3F4F2F-4C61-4F1F-B9A8-E86D86F195A0,intervalEnd,2022-04-08T10:16:41.154+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,94B34B14-37C6-430F-BB9F-1FA7A7BD8854,intervalBegin,2022-04-08T10:17:19.495+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,94B34B14-37C6-430F-BB9F-1FA7A7BD8854,intervalEnd,2022-04-08T10:17:20.841+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,D15C7509-B6BA-48A3-A327-16CDC8FD35F1,intervalEnd,2022-04-08T10:17:51.593+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A805965B-5D7C-4B6F-9400-76E0D4F9852E,intervalBegin,2022-04-08T10:25:27.012+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,5A31EFD8-D10B-4302-BC77-47A8163B1DE3,intervalBegin,2022-04-08T10:25:27.287+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A805965B-5D7C-4B6F-9400-76E0D4F9852E,intervalEnd,2022-04-08T10:25:30.609+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,5A31EFD8-D10B-4302-BC77-47A8163B1DE3,intervalEnd,2022-04-08T10:26:42.270+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,7A53BD03-C873-4677-A5E1-0EE2505FF8CA,intervalBegin,2022-04-08T10:30:12.618+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,7A53BD03-C873-4677-A5E1-0EE2505FF8CA,intervalEnd,2022-04-08T10:30:13.362+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,4D33FC01-FBE6-4EB9-BB1F-29A86BED944F,intervalBegin,2022-04-08T10:32:31.383+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,4D33FC01-FBE6-4EB9-BB1F-29A86BED944F,intervalEnd,2022-04-08T10:32:41.511+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F2754B27-51D2-49C3-A42A-52037EBFC6B2,intervalBegin,2022-04-08T10:36:37.099+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F2754B27-51D2-49C3-A42A-52037EBFC6B2,intervalEnd,2022-04-08T10:36:37.099+04:00,access,,,,,,,,,,,
com.burbn.instagram,bundleID,contacts,A8793990-E065-4367-94F1-E5374F40FB23,intervalBegin,2022-04-08T10:48:05.117+04:00,access,,,,,,,,,,,
com.burbn.instagram,bundleID,contacts,A8793990-E065-4367-94F1-E5374F40FB23,intervalEnd,2022-04-08T10:48:50.062+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,photos,24F44B6B-93E3-4B98-B015-ECD4CBFD3015,intervalBegin,2022-04-08T10:49:33.917+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,photos,62C288E9-A877-4275-A9E8-C1BCB5C44E3F,intervalBegin,2022-04-08T10:49:33.948+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,photos,62C288E9-A877-4275-A9E8-C1BCB5C44E3F,intervalEnd,2022-04-08T10:50:02.728+04:00,access,,,,,,,,,,,
com.facebook.Messenger,bundleID,photos,24F44B6B-93E3-4B98-B015-ECD4CBFD3015,intervalEnd,2022-04-08T10:50:18.929+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,BA40535C-C423-4702-9104-56490A0EEC3D,intervalBegin,2022-04-08T11:34:22.453+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,BA40535C-C423-4702-9104-56490A0EEC3D,intervalEnd,2022-04-08T11:34:24.242+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,44AAB175-D0B7-4251-B62B-2353E1F8460B,intervalBegin,2022-04-08T11:52:47.640+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,44AAB175-D0B7-4251-B62B-2353E1F8460B,intervalEnd,2022-04-08T11:52:57.776+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,140126A3-7EC8-4CDD-A796-685547EA416A,intervalBegin,2022-04-08T11:59:09.843+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,0ED62008-29B8-4B41-B72E-F31FC11BB133,intervalBegin,2022-04-08T11:59:09.912+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,61BF3682-C16C-48FF-BA7E-5BEDA29EA8B6,intervalBegin,2022-04-08T11:59:31.049+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,camera,6E623866-6667-4970-B55B-12DE954E74A8,intervalBegin,2022-04-08T11:59:31.229+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,microphone,B5FAA26F-0010-4ADC-873E-8FF21808CFF9,intervalBegin,2022-04-08T11:59:31.510+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,camera,6E623866-6667-4970-B55B-12DE954E74A8,intervalEnd,2022-04-08T11:59:48.204+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,microphone,B5FAA26F-0010-4ADC-873E-8FF21808CFF9,intervalEnd,2022-04-08T11:59:48.208+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,0ED62008-29B8-4B41-B72E-F31FC11BB133,intervalEnd,2022-04-08T11:59:48.377+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,140126A3-7EC8-4CDD-A796-685547EA416A,intervalEnd,2022-04-08T11:59:54.045+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,61BF3682-C16C-48FF-BA7E-5BEDA29EA8B6,intervalEnd,2022-04-08T11:59:58.936+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,2BD1EADE-EC9F-4081-ADB4-FDC358399C84,intervalBegin,2022-04-08T12:00:42.927+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,058CB530-C2F2-4CB3-8F9B-58C47852B770,intervalBegin,2022-04-08T12:00:45.896+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,2BD1EADE-EC9F-4081-ADB4-FDC358399C84,intervalEnd,2022-04-08T12:00:49.053+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F20F555E-9047-4A3F-8B29-24287D6EB9BD,intervalBegin,2022-04-08T12:00:49.654+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,8B01425A-555B-4FEC-9657-B76723EAC174,intervalBegin,2022-04-08T12:00:50.300+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,058CB530-C2F2-4CB3-8F9B-58C47852B770,intervalEnd,2022-04-08T12:00:56.095+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,8B01425A-555B-4FEC-9657-B76723EAC174,intervalEnd,2022-04-08T12:01:50.399+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,F20F555E-9047-4A3F-8B29-24287D6EB9BD,intervalEnd,2022-04-08T12:01:52.599+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,EB194DE4-9DC4-4AF1-AD36-CB91B98AD44D,intervalBegin,2022-04-08T12:01:54.304+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,EB194DE4-9DC4-4AF1-AD36-CB91B98AD44D,intervalEnd,2022-04-08T12:01:54.305+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A883BA09-5A8B-4A12-AE17-BE5A4D5E2C35,intervalBegin,2022-04-08T12:02:33.367+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,A883BA09-5A8B-4A12-AE17-BE5A4D5E2C35,intervalEnd,2022-04-08T12:02:34.857+04:00,access,,,,,,,,,,,
com.apple.weather,bundleID,location,EF73876D-BB65-4952-8781-2881362E4D02,intervalBegin,2022-04-08T12:20:25.798+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,879FB1CA-D0A7-4C4B-9E0E-16914E6128C5,intervalBegin,2022-04-08T12:20:28.744+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,879FB1CA-D0A7-4C4B-9E0E-16914E6128C5,intervalEnd,2022-04-08T12:20:30.461+04:00,access,,,,,,,,,,,
com.apple.weather,bundleID,location,EF73876D-BB65-4952-8781-2881362E4D02,intervalEnd,2022-04-08T12:20:35.799+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,EE896864-1D0D-4FC2-A51C-A0AAFBE0F21A,intervalBegin,2022-04-08T12:41:32.561+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,EE896864-1D0D-4FC2-A51C-A0AAFBE0F21A,intervalEnd,2022-04-08T12:41:34.364+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,95E8B0D5-374E-40F0-9094-C3FD3FD30CDA,intervalBegin,2022-04-08T12:50:02.349+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,95E8B0D5-374E-40F0-9094-C3FD3FD30CDA,intervalEnd,2022-04-08T12:50:38.098+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,4390EE92-200B-4B5F-9F05-454B3F7EF798,intervalBegin,2022-04-08T13:21:24.837+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,4390EE92-200B-4B5F-9F05-454B3F7EF798,intervalEnd,2022-04-08T13:22:10.516+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,056D3D7A-EFAE-4A1F-87A5-AC21D76F4E8B,intervalBegin,2022-04-08T14:18:08.869+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,camera,82FD7AD2-23E0-4ED5-898E-DA8EBBBA8B43,intervalBegin,2022-04-08T14:18:09.080+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,microphone,25C33816-1712-4AC3-B4AF-431D41ACB84D,intervalBegin,2022-04-08T14:18:09.326+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,056D3D7A-EFAE-4A1F-87A5-AC21D76F4E8B,intervalEnd,2022-04-08T14:18:19.011+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,14508E0D-0705-4BA5-9199-58DD2F9779C5,intervalBegin,2022-04-08T14:18:22.422+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,4F7E62BB-8D48-44D8-A172-F240D67966CE,intervalBegin,2022-04-08T14:18:32.500+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,4F7E62BB-8D48-44D8-A172-F240D67966CE,intervalEnd,2022-04-08T14:18:42.608+04:00,access,,,,,,,,,,,
com.apple.mobilecal,bundleID,contacts,14508E0D-0705-4BA5-9199-58DD2F9779C5,intervalEnd,2022-04-08T14:19:07.105+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,camera,82FD7AD2-23E0-4ED5-898E-DA8EBBBA8B43,intervalEnd,2022-04-08T14:21:34.369+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,microphone,25C33816-1712-4AC3-B4AF-431D41ACB84D,intervalEnd,2022-04-08T14:21:34.381+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,6EA501A1-5C62-41A3-98F4-EEEA3B7A0C61,intervalBegin,2022-04-08T14:21:37.673+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F1BE3064-94A5-4DA2-A973-AAFDE8DBBDF0,intervalBegin,2022-04-08T14:21:38.205+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,01C48A53-9340-4C88-8755-BE4A9CC3E4C5,intervalBegin,2022-04-08T14:21:38.737+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,01C48A53-9340-4C88-8755-BE4A9CC3E4C5,intervalEnd,2022-04-08T14:21:39.550+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,B6D2FD8D-9ECE-49E6-912A-54162718A92C,intervalBegin,2022-04-08T14:21:40.795+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,00B68CF6-37A9-4D05-8C9E-0FB8E32CE558,intervalBegin,2022-04-08T14:21:44.673+04:00,access,,,,,,,,,,,
com.apple.camera,bundleID,location,6EA501A1-5C62-41A3-98F4-EEEA3B7A0C61,intervalEnd,2022-04-08T14:21:48.006+04:00,access,,,,,,,,,,,
com.google.Maps,bundleID,location,B6D2FD8D-9ECE-49E6-912A-54162718A92C,intervalEnd,2022-04-08T14:21:50.907+04:00,access,,,,,,,,,,,
com.apple.mobilemail,bundleID,contacts,F1BE3064-94A5-4DA2-A973-AAFDE8DBBDF0,intervalEnd,2022-04-08T14:22:24.035+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,00B68CF6-37A9-4D05-8C9E-0FB8E32CE558,intervalEnd,2022-04-08T14:22:30.394+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,1B989A75-035B-4A41-8ECE-E9BFC13E5E47,intervalBegin,2022-04-08T14:25:25.035+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,44C9C41B-F720-4BB4-AA51-FC7AD4E4C6B1,intervalBegin,2022-04-08T14:25:26.664+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,8E1E8548-1C89-4471-AC17-631DB6755A26,intervalBegin,2022-04-08T14:25:32.549+04:00,access,,,,,,,,,,,
com.apple.mobileslideshow,bundleID,photos,1B989A75-035B-4A41-8ECE-E9BFC13E5E47,intervalEnd,2022-04-08T14:25:59.951+04:00,access,,,,,,,,,,,
